address,price,beds,baths,sqft,lot_hoa_walk,agent,url,image
"14-11 111th St, College Point, NY 11356, 3 beds, 3 baths","$820,000",3 beds,3 baths,"1,500 sq ft",,Listing by Jamie Realty Group,https://www.redfin.com/NY/College-Point/1411-111th-St-11356/home/20871465,https://ssl.cdn-redfin.com/photo/269/islphoto/124/genIslnoResize.884124_0.jpg
"246 E 90th St Unit 3C, New York (manhattan), NY 10128, 1 bed, 1 bath","$325,000",1 bed,1 bath,450 sq ft,Walker's paradise,Listing by Christie's Int. Real Estate,https://www.redfin.com/NY/New-York/246-E-90th-St-10128/unit-3C/home/45201167,https://ssl.cdn-redfin.com/photo/269/islphoto/562/genIslnoResize.883562_0.jpg
"1828 215th St, Bayside, NY 11360, 7 beds, 4.5 baths","$1,818,000",7 beds,4.5 baths,"3,129 sq ft","3,900 sq ft lot; Garage; Very walkable",Listing by Charles Rutenberg Realty Inc,https://www.redfin.com/NY/Bayside/1828-215th-St-11360/home/20837355,https://ssl.cdn-redfin.com/photo/269/islphoto/622/genIslnoResize.883622_0.jpg
"7267 Yellowstone Blvd, Forest Hills, NY 11375, 3 beds, 3.5 baths","$1,468,000",3 beds,3.5 baths,"1,780 sq ft","2,000 sq ft lot; Garage; Very walkable",Listing by High Dune Realty LLC,https://www.redfin.com/NY/Forest-Hills/7267-Yellowstone-Blvd-11375/home/20891106,https://ssl.cdn-redfin.com/photo/269/islphoto/236/genIslnoResize.883236_0.jpg
"130 William St Unit 50A, New York City, NY 10038, 4 beds, 4.5 baths","$6,645,990",4 beds,4.5 baths,"2,495 sq ft","$4,779 HOA; Walker's paradise",Listing by Corcoran Sunshine Marketing Group • Provided by REBNY,https://www.redfin.com/NY/New-York/130-William-St-10038/unit-50A/home/147154158,https://ssl.cdn-redfin.com/photo/211/islphoto/631/genIslnoResize.RLS20034631_0.jpg
"6070 Woodhaven Blvd Unit 5E, Elmhurst, NY 11373, 3 beds, 2 baths","$760,000",3 beds,2 baths,"1,155 sq ft","7,874 sq ft lot; Very walkable",Listing by Style And Haus NYC LLC,https://www.redfin.com/NY/Elmhurst/6070-Woodhaven-Blvd-11373/unit-5E/home/21689116,https://ssl.cdn-redfin.com/photo/269/islphoto/990/genIslnoResize.884990_0.jpg
"3655 Shore Pkwy Unit 2J, Brooklyn, NY 11235, 2 beds, 1 bath","$318,000",2 beds,1 bath,"1,000 sq ft",,Listing by Continent Realty LLC,https://www.redfin.com/NY/Brooklyn/3655-Shore-Pkwy-11235/unit-2J/home/196258195,https://ssl.cdn-redfin.com/photo/204/islphoto/922/genIslnoResize.493922_0.jpg
"3039 Ocean Pkwy Unit B6, Brooklyn, NY 11235, 1 bed, 1 bath","$249,000",1 bed,1 bath,800 sq ft,,Listing by Capital Listings Realty,https://www.redfin.com/NY/Brooklyn/3039-Ocean-Pkwy-11235/unit-B6/home/40654209,https://ssl.cdn-redfin.com/photo/204/islphoto/921/genIslnoResize.493921_0.jpg
"2626 Homecrest Ave Unit 1S, Brooklyn, NY 11235, 1 bed, 1 bath","$289,000",1 bed,1 bath,750 sq ft,,Listing by Re Max Team,https://www.redfin.com/NY/Brooklyn/2626-Homecrest-Ave-11235/unit-1S/home/40653432,https://ssl.cdn-redfin.com/photo/204/islphoto/920/genIslnoResize.493920_0.jpg
"55 Aster Ct, Brooklyn, NY 11229, 2 beds, 1 bath","$559,000",2 beds,1 bath,600 sq ft,,Listing by Doreen Greenwood Inc.,https://www.redfin.com/NY/Brooklyn/55-Aster-Ct-11229/home/40912008,https://ssl.cdn-redfin.com/photo/204/islphoto/634/genIslnoResize.493634_0.jpg
"223rd place 67th Ave Unit A, Bayside, NY 11364, 2 beds, 1 bath","$370,000",2 beds,1 bath,750 sq ft,,Listing by Charles Rutenberg Realty Inc,https://www.redfin.com/NY/Queens/223rd-place-11364/unit-A/home/196258083,https://ssl.cdn-redfin.com/photo/269/islphoto/973/genIslnoResize.884973_0.jpg
"8364 Talbot St Unit 4B, Kew Gardens, NY 11415, 1 bed, 1 bath","$249,000",1 bed,1 bath,327 sq ft,,Listing by Style And Haus NYC LLC,https://www.redfin.com/NY/Kew-Gardens/8364-Talbot-St-11415/unit-4B/home/172952367,https://ssl.cdn-redfin.com/photo/269/islphoto/964/genIslnoResize.884964_0.jpg
"568 Beach 65th St, Arverne, NY 11692, 3 beds, 1.5 baths","$579,000",3 beds,1.5 baths,"2,100 sq ft",,Listing by Keller Williams Realty Partner,https://www.redfin.com/NY/Arverne/568-Beach-65th-St-11692/home/20673351,https://ssl.cdn-redfin.com/photo/269/islphoto/844/genIslnoResize.884844_0.jpg
"61-25 97 St Unit 15-J, Rego Park, NY 11374, 2 beds, 2 baths","$488,000",2 beds,2 baths,"1,000 sq ft",,Listing by Strictly Realty,https://www.redfin.com/NY/Rego-Park/61-25-97th-St-11374/unit-15J/home/28545463,https://ssl.cdn-redfin.com/photo/269/islphoto/962/genIslnoResize.884962_0.jpg
"192-10 104th Ave, Saint Albans, NY 11412, 4 beds, 3 baths","$699,000",4 beds,3 baths,"1,409 sq ft",,Listing by Coldwell Banker American Homes,https://www.redfin.com/NY/Saint-Albans/19210-104th-Ave-11412/home/20739360,https://ssl.cdn-redfin.com/photo/269/islphoto/958/genIslnoResize.884958_0.jpg
"102-40 67th Dr Unit 1L, New York City, NY 11375, 1 bed, 1 bath","$359,000",1 bed,1 bath,920 sq ft,,Listing by Corcoran Group • Provided by REBNY,https://www.redfin.com/NY/Flushing/102-40-67th-Dr-11375/unit-1L/home/196257762,https://ssl.cdn-redfin.com/photo/211/islphoto/625/genIslnoResize.RLS20034625_0.jpg
"4199 Amboy Rd #7, Staten Island, NY 10308, 2 beds, 1.5 baths","$499,000",2 beds,1.5 baths,816 sq ft,,Listing by City House Realty Inc.,https://www.redfin.com/NY/Staten-Island/4199-Amboy-Rd-10308/unit-7/home/56105613,https://ssl.cdn-redfin.com/photo/187/islphoto/863/genIslnoResize.2503863_0.jpg
"10918 Lefferts Blvd Unit A3, South Ozone Park, NY 11420, 1 bed, 1 bath","$359,000",1 bed,1 bath,"7,600 sq ft",,Listing by Century 21 Professional Realty,https://www.redfin.com/NY/South-Ozone-Park/10918-Lefferts-Blvd-11420/unit-A3/home/20641814,https://ssl.cdn-redfin.com/photo/269/islphoto/950/genIslnoResize.884950_0.jpg
"129-06 131 St, South Ozone Park, NY 11420, 3 beds, 2 baths","$499,900",3 beds,2 baths,"1,216 sq ft",,Listing by Liberty Chateau Realty Inc,https://www.redfin.com/NY/South-Ozone-Park/12906-131st-St-11420/home/20722940,https://ssl.cdn-redfin.com/photo/269/islphoto/138/genIslnoResize.808138_0.jpg
"370 Lenox Ave #501, New York City, NY 10027, 3 beds, 2.5 baths","$1,200,000",3 beds,2.5 baths,"1,177 sq ft",,Listing by Douglas Elliman Real Estate • Provided by REBNY,https://www.redfin.com/NY/New-York/370-Lenox-Ave-10027/unit-501/home/196257450,https://ssl.cdn-redfin.com/photo/211/islphoto/622/genIslnoResize.RLS20034622_1.jpg
"301 E 69th St Unit 4C, New York City, NY 10021, 1 bed, 1 bath","$649,000",1 bed,1 bath,— sq ft,,Listing by Douglas Elliman Real Estate • Provided by REBNY,https://www.redfin.com/NY/New-York/301-E-69th-St-10021/unit-4C/home/45211576,https://ssl.cdn-redfin.com/photo/211/islphoto/619/genIslnoResize.RLS20034619_0.jpg
"8530 90th St, Woodhaven, NY 11421, 3 beds, 2.5 baths","$759,000",3 beds,2.5 baths,"1,639 sq ft",,Listing by Realty Executives LAR Group,https://www.redfin.com/NY/Woodhaven/8530-90th-St-11421/home/20788612,https://ssl.cdn-redfin.com/photo/269/islphoto/930/genIslnoResize.884930_0.jpg
"245 E 93rd St Unit 18A, New York City, NY 10128, 2 beds, 1.5 baths","$1,100,000",2 beds,1.5 baths,967 sq ft,,Listing by Douglas Elliman Real Estate • Provided by REBNY,https://www.redfin.com/NY/New-York/245-E-93rd-St-10128/unit-18A/home/45293692,https://ssl.cdn-redfin.com/photo/211/islphoto/611/genIslnoResize.RLS20034611_1.jpg
"160 India St Unit 1-R, Brooklyn, NY 11222, 1 bed, 1 bath","$1,150,000",1 bed,1 bath,662 sq ft,,Listing by R New York • Provided by REBNY,https://www.redfin.com/NY/Brooklyn/160-India-St-11222/unit-1R/home/195131109,https://ssl.cdn-redfin.com/photo/211/islphoto/610/genIslnoResize.RLS20034610_1.jpg
"64-58 215th St, Bayside, NY 11364, 4 beds, 3 baths","$3,150,000",4 beds,3 baths,"5,000 sq ft",,Listing by Coldwell Banker American Homes,https://www.redfin.com/NY/Oakland-Gardens/6458-215th-St-11364/home/20808094,https://ssl.cdn-redfin.com/photo/269/islphoto/046/genIslnoResize.881046_0.jpg
"61-15 98th St Unit 16H, Rego Park, NY 11374, 2 beds, 1 bath","$449,000",2 beds,1 bath,850 sq ft,,Listing by East Coast Realty Partners LLC,https://www.redfin.com/NY/Flushing/61-15-98th-St-11374/unit-16H/home/196257056,https://ssl.cdn-redfin.com/photo/269/islphoto/917/genIslnoResize.884917_0.jpg
"43-32 160th St, Flushing, NY 11358, 6 beds, 4 baths","$2,182,000",6 beds,4 baths,"3,150 sq ft",,Listing by E Realty International Corp,https://www.redfin.com/NY/Flushing/4332-160th-St-11358/home/144212870,https://ssl.cdn-redfin.com/photo/269/islphoto/697/genIslnoResize.884697_0.jpg
"1255 Bushwick Ave Unit 7B, Brooklyn, NY 11207, 1 bed, 1 bath","$549,000",1 bed,1 bath,652 sq ft,,Listing by Serhant • Provided by REBNY,https://www.redfin.com/NY/Brooklyn/1255-Bushwick-Ave-11207/unit-7B/home/144574037,https://ssl.cdn-redfin.com/photo/211/islphoto/599/genIslnoResize.RLS20034599_0.jpg
"142-20 41 Unit 4C, Flushing, NY 11355, 1 bath","$300,000",0 beds,1 bath,572 sq ft,,Listing by Winzone Realty Inc,https://www.redfin.com/NY/Flushing/14220-41-11355/unit-4C/home/196256895,https://ssl.cdn-redfin.com/photo/269/islphoto/832/genIslnoResize.884832_1.jpg
"37-20 83rd St Unit 6J, New York City, NY 11372, 1 bed, 1 bath","$320,000",1 bed,1 bath,— sq ft,,Listing by Compass • Provided by REBNY,https://www.redfin.com/NY/Jackson-Heights/3720-83rd-St-11372/unit-6J/home/20657535,https://ssl.cdn-redfin.com/photo/211/islphoto/584/genIslnoResize.RLS20034584_0.jpg
"226 E 79th St Unit n/a, New York City, NY 10075, 5 beds, 5.5 baths","$5,900,000",5 beds,5.5 baths,"4,412 sq ft",,Listing by Keller Williams NYC • Provided by REBNY,https://www.redfin.com/NY/New-York/226-E-79th-St-10075/unit-n-a/home/196256740,https://ssl.cdn-redfin.com/photo/211/islphoto/585/genIslnoResize.RLS20034585_0.jpg
"76-10 34th Ave Unit 2-M, Jackson Heights, NY 11372, 2 beds, 1 bath","$399,000",2 beds,1 bath,875 sq ft,,Listing by Auri Realty Management LLC,https://www.redfin.com/NY/Queens/7610-34th-Ave-11372/unit-2M/home/185753481,https://ssl.cdn-redfin.com/photo/269/islphoto/886/genIslnoResize.884886_0.jpg
"58-07 Van Cleef St, Corona, NY 11368, 6 beds, 6 baths","$1,299,999",6 beds,6 baths,"3,000 sq ft",,Listing by Prime Realty,https://www.redfin.com/NY/Corona/5807-Van-Cleef-St-11368/home/20918167,https://ssl.cdn-redfin.com/photo/269/islphoto/828/genIslnoResize.884828_0.jpg
"26-33 94th St, East Elmhurst, NY 11369, 3 beds, 1.5 baths","$849,000",3 beds,1.5 baths,"1,170 sq ft",,Listing by Keller Williams Landmark II,https://www.redfin.com/NY/East-Elmhurst/2633-94th-St-11369/home/20936920,https://ssl.cdn-redfin.com/photo/269/islphoto/846/genIslnoResize.884846_0.jpg
"79-31 69th Ave, Middle Village, NY 11379, 5 beds, 4 baths","$1,348,000",5 beds,4 baths,"3,000 sq ft",,Listing by Tscherne Realty Inc,https://www.redfin.com/NY/Middle-Village/7931-69th-Ave-11379/home/20876857,https://ssl.cdn-redfin.com/photo/269/islphoto/880/genIslnoResize.884880_0.jpg
"144-77 Barclay Ave Unit 3D, Flushing, NY 11355, 1 bed, 1 bath","$518,000",1 bed,1 bath,565 sq ft,,Listing by E Realty International Corp,https://www.redfin.com/NY/Flushing/14477-Barclay-Ave-11355/unit-3D/home/28685380,https://ssl.cdn-redfin.com/photo/269/islphoto/717/genIslnoResize.884717_0.jpg
"3215 Olinville Ave Unit 4C, Bronx, NY 10467, 1 bed, 1 bath","$99,000",1 bed,1 bath,700 sq ft,,Listing by Prominent Properties Sotheby's,https://www.redfin.com/NY/Bronx/3215-Olinville-Ave-10467/unit-4C/home/192160015,https://ssl.cdn-redfin.com/photo/269/islphoto/861/genIslnoResize.884861_0.jpg
"2727 Ocean Pkwy Unit A14, Brooklyn, NY 11235, 1 bed, 1 bath","$315,000",1 bed,1 bath,800 sq ft,,Listing by Grand Realty Advisors,https://www.redfin.com/NY/Brooklyn/2727-Ocean-Pkwy-11235/unit-a14/home/190955115,https://ssl.cdn-redfin.com/photo/204/islphoto/860/genIslnoResize.493860_0.jpg
"36 Dahill Rd Unit 4f, Brooklyn, NY 11218, 1 bed, 1 bath","$450,000",1 bed,1 bath,950 sq ft,,"Listing by KMS Realty Group, Inc.",https://www.redfin.com/NY/Brooklyn/36-Dahill-Rd-11218/unit-4f/home/196256021,https://ssl.cdn-redfin.com/photo/187/islphoto/860/genIslnoResize.2503860_1.jpg
"240-21 68th Ave #10, Douglaston, NY 11362, 5 beds, 4 baths","$1,325,000",5 beds,4 baths,"2,310 sq ft",,Listing by Expert Homes NY,https://www.redfin.com/NY/Little-Neck/24021-68th-Ave-11362/unit-10/home/20799299,https://ssl.cdn-redfin.com/photo/269/islphoto/172/genIslnoResize.884172_0.jpg
"274 Park St, Staten Island, NY 10306, 4 beds, 2.5 baths","$949,000",4 beds,2.5 baths,"2,516 sq ft",,Listing by DiTommaso Real Estate,https://www.redfin.com/NY/Staten-Island/274-Park-St-10306/home/56065900,https://ssl.cdn-redfin.com/photo/187/islphoto/859/genIslnoResize.2503859_0.jpg
"112-50 38th Ave, Corona, NY 11368, 4 beds, 2 baths","$1,048,000",4 beds,2 baths,"2,500 sq ft",,Listing by Realty Executives Today,https://www.redfin.com/NY/Corona/11250-38th-Ave-11368/home/20921890,https://ssl.cdn-redfin.com/photo/269/islphoto/780/genIslnoResize.884780_0.jpg
"4148 De Reimer Ave, Bronx, NY 10466, 5 beds, 3 baths","$889,000",5 beds,3 baths,"1,700 sq ft","4,750 sq ft lot; Very walkable",Listing by RE/MAX Distinguished Hms.&Prop,https://www.redfin.com/NY/Bronx/4148-De-Reimer-Ave-10466/home/44744445,https://ssl.cdn-redfin.com/photo/269/islphoto/186/genIslnoResize.884186_1.jpg
"58 Laurel Ave, Staten Island, NY 10304, 3 beds, 2 baths","$494,900",3 beds,2 baths,"1,116 sq ft","3,049 sq ft lot; Very walkable",Listing by Island Advantage Realty LLC,https://www.redfin.com/NY/Staten-Island/58-Laurel-Ave-10304/home/56047915,https://ssl.cdn-redfin.com/photo/187/islphoto/858/genIslnoResize.2503858_0.jpg
"159 Buffalo St, Staten Island, NY 10306, 3 beds, 1.5 baths","$659,000",3 beds,1.5 baths,"1,140 sq ft","2,374 sq ft lot; Car-dependent",Listing by DiTommaso Real Estate,https://www.redfin.com/NY/Staten-Island/159-Buffalo-St-10306/home/56067109,https://ssl.cdn-redfin.com/photo/187/islphoto/857/genIslnoResize.2503857_2.jpg
"42-26 81st Street Unit 5G, Elmhurst, NY 11373, 1 bed, 1 bath","$399,000",1 bed,1 bath,800 sq ft,$856 HOA; Walker's paradise,Listing by Bold Realty Corp,https://www.redfin.com/NY/Elmhurst/4226-81st-St-11373/unit-5G/home/178793916,https://ssl.cdn-redfin.com/photo/269/islphoto/843/genIslnoResize.884843_0.jpg
"499 Medina St, Staten Island, NY 10306, 3 beds, 1.5 baths","$699,000",3 beds,1.5 baths,"2,016 sq ft","1,400 sq ft lot; Garage; Car-dependent",Listing by Momentum Real Estate LLC,https://www.redfin.com/NY/Staten-Island/499-Medina-St-10306/home/56018610,https://ssl.cdn-redfin.com/photo/187/islphoto/856/genIslnoResize.2503856_0.jpg
"625 S 5th Ave, Mount Vernon, NY 10550, 6 beds, 4 baths","$769,000",6 beds,4 baths,"2,900 sq ft",,Listing by eXp Realty,https://www.redfin.com/NY/Mount-Vernon/625-S-5th-Ave-10550/home/20212588,https://ssl.cdn-redfin.com/photo/269/islphoto/534/genIslnoResize.884534_1.jpg
"41-18 27th St Unit 1-B, New York City, NY 11101, 2 beds, 2.5 baths","$1,250,000",2 beds,2.5 baths,"1,159 sq ft",,Listing by Nest Seekers LLC • Provided by REBNY,https://www.redfin.com/NY/Long-Island-City/4118-27th-St-11101/unit-1B/home/109707165,https://ssl.cdn-redfin.com/photo/211/islphoto/567/genIslnoResize.RLS20034567_0.jpg
"350 W 42nd St Unit 27K, New York City, NY 10036, 1 bed, 1 bath","$1,195,000",1 bed,1 bath,710 sq ft,,Listing by Compass • Provided by REBNY,https://www.redfin.com/NY/New-York/350-W-42nd-St-10036/unit-27K/home/45191084,https://ssl.cdn-redfin.com/photo/211/islphoto/566/genIslnoResize.RLS20034566_0.jpg
"473 W End Ave Unit 12AA, New York City, NY 10024, 4 beds, 3 baths","$2,695,000",4 beds,3 baths,— sq ft,,Listing by Compass • Provided by REBNY,https://www.redfin.com/NY/New-York/473-W-End-Ave-10024/unit-12AA/home/196255834,https://ssl.cdn-redfin.com/photo/211/islphoto/564/genIslnoResize.RLS20034564_0.jpg
"147-31 Hoover Ave, Briarwood, NY 11435, 2 beds, 1.5 baths","$799,000",2 beds,1.5 baths,"1,600 sq ft",,Listing by Olam Realty Group,https://www.redfin.com/NY/Jamaica/14731-Hoover-Ave-11435/home/20765687,https://ssl.cdn-redfin.com/photo/269/islphoto/218/genIslnoResize.884218_0.jpg
"7309 31 Ave, East Elmhurst, NY 11370, 2 beds","$1,549,000",2 beds,— baths,"2,422 sq ft",,Listing by Winzone Realty Inc,https://www.redfin.com/NY/East-Elmhurst/7309-31st-Ave-11370/home/20942853,https://ssl.cdn-redfin.com/photo/269/islphoto/818/genIslnoResize.884818_0.jpg
"416 W 52nd St #611, New York City, NY 10019, 1 bed, 1 bath","$845,000",1 bed,1 bath,580 sq ft,,Listing by Corcoran Group • Provided by REBNY,https://www.redfin.com/NY/New-York/416-W-52nd-St-10019/unit-611/home/144132290,https://ssl.cdn-redfin.com/photo/211/islphoto/560/genIslnoResize.RLS20034560_1.jpg
"63-09 108 St Unit 5L, Forest Hills, NY 11375, 2 beds, 1.5 baths","$470,000",2 beds,1.5 baths,"1,100 sq ft",,Listing by Exit Realty First Choice,https://www.redfin.com/NY/Flushing/63-09-108th-St-11375/unit-5L/home/196255785,https://ssl.cdn-redfin.com/photo/269/islphoto/235/genIslnoResize.869235_0.jpg
"2711 E 26th St, Brooklyn, NY 11235, 9 beds, 7.5 baths","$6,999,000",9 beds,7.5 baths,— sq ft,,Listing by Bergen Basin Realty LLC,https://www.redfin.com/NY/Brooklyn/2711-E-26th-St-11235/home/189513749,https://ssl.cdn-redfin.com/photo/204/islphoto/901/genIslnoResize.493901_4.jpg
"21-62 24th St, New York City, NY 11105","$1,995,000",0 beds,— baths,"2,500 sq ft",,Listing by Modern Spaces • Provided by REBNY,https://www.redfin.com/NY/Astoria/2162-24th-St-11105/home/20948352,https://ssl.cdn-redfin.com/photo/211/islphoto/558/genIslnoResize.RLS20034558_2.jpg
"102-30 Queens Blvd Unit 6-H, Forest Hills, NY 11375, 1 bath","$249,000",0 beds,1 bath,— sq ft,,Listing by New York Way Real Estate Corp,https://www.redfin.com/NY/Forest-Hills/10230-Queens-Blvd-11375/unit-6H/home/190551515,https://ssl.cdn-redfin.com/photo/269/islphoto/195/genIslnoResize.877195_0.jpg
"1019 Hancock St Unit 1A, Brooklyn, NY 11221, 1 bed, 1.5 baths","$795,000",1 bed,1.5 baths,"1,175 sq ft",,Listing by Serhant • Provided by REBNY,https://www.redfin.com/NY/Brooklyn/1019-Hancock-St-11221/unit-1A/home/195795876,https://ssl.cdn-redfin.com/photo/211/islphoto/556/genIslnoResize.RLS20034556_1.jpg
"6633 Avenue M, Brooklyn, NY 11234, 7 beds, 5 baths","$2,049,000",7 beds,5 baths,"3,291 sq ft",,Listing by Keller Williams Legendary,https://www.redfin.com/NY/Brooklyn/6633-Avenue-M-11234/home/40897278,https://ssl.cdn-redfin.com/photo/269/islphoto/548/genIslnoResize.884548_0.jpg
"14031 Cherry Ave Unit 6B, Flushing, NY 11355, 2 beds, 2 baths","$639,000",2 beds,2 baths,800 sq ft,,Listing by E Realty International Corp,https://www.redfin.com/NY/Flushing/14031-Cherry-Ave-11355/unit-6B/home/21690353,https://ssl.cdn-redfin.com/photo/269/islphoto/801/genIslnoResize.884801_0.jpg
"66-01 Burns Unit 3V, Rego Park, NY 11374, 1 bed, 1 bath","$350,000",1 bed,1 bath,820 sq ft,,Listing by Mega Homes Realty Inc,https://www.redfin.com/NY/Rego-Park/66-01-Burns-St-11374/unit-3v/home/170104799,https://ssl.cdn-redfin.com/photo/269/islphoto/797/genIslnoResize.884797_0.jpg
"63 Brighton 2nd Pl Unit 4A, Brooklyn, NY 11235, 1 bed, 1 bath","$498,000",1 bed,1 bath,834 sq ft,,Listing by High Class Realty SB LLC.,https://www.redfin.com/NY/Brooklyn/63-Brighton-2nd-Pl-11235/unit-4A/home/52048007,https://ssl.cdn-redfin.com/photo/204/islphoto/847/genIslnoResize.493847_1.jpg
"130 Bradhurst Ave #1201, New York City, NY 10039, 2 beds, 1 bath","$599,000",2 beds,1 bath,857 sq ft,,Listing by Wohlfarth & Associates Inc • Provided by REBNY,https://www.redfin.com/NY/New-York/130-Bradhurst-Ave-10039/unit-1201/home/53327383,https://ssl.cdn-redfin.com/photo/211/islphoto/553/genIslnoResize.RLS20034553_0.jpg
"9619 95th Ave, Ozone Park, NY 11416, 3 beds, 3 baths","$769,000",3 beds,3 baths,"1,368 sq ft",,Listing by Terra Realty Group Inc,https://www.redfin.com/NY/Ozone-Park/9619-95th-Ave-11416/home/20783123,https://ssl.cdn-redfin.com/photo/269/islphoto/789/genIslnoResize.884789_0.jpg
"33 Dreyer Ave, Staten Island, NY 10314, 3 beds, 2.5 baths","$748,000",3 beds,2.5 baths,"1,776 sq ft",,Listing by Ashford Homes LLC,https://www.redfin.com/NY/Staten-Island/33-Dreyer-Ave-10314/home/56080000,https://ssl.cdn-redfin.com/photo/187/islphoto/854/genIslnoResize.2503854_6.jpg
"57 Bulwer Pl, Brooklyn, NY 11207, 2 beds, 2 baths","$700,000",2 beds,2 baths,"1,150 sq ft",,Listing by Charles Rutenberg Realty Inc,https://www.redfin.com/NY/Brooklyn/57-Bulwer-Pl-11207/home/40757050,https://ssl.cdn-redfin.com/photo/269/islphoto/781/genIslnoResize.884781_0.jpg
"81-12 62nd Ave Unit 81-12, Middle Village, NY 11379, 3 beds, 2 baths","$888,000",3 beds,2 baths,"1,296 sq ft",,Listing by Brown Harris Stevens FH,https://www.redfin.com/NY/Flushing/81-12-62nd-Ave-11379/unit-81-12/home/196213161,https://ssl.cdn-redfin.com/photo/269/islphoto/413/genIslnoResize.867413_1.jpg
"345 E 93rd St Unit 31B, New York City, NY 10128, 1 bed, 1 bath","$715,000",1 bed,1 bath,750 sq ft,,Listing by Douglas Elliman Real Estate • Provided by REBNY,https://www.redfin.com/NY/New-York/345-E-93rd-St-10128/unit-31B/home/45325447,https://ssl.cdn-redfin.com/photo/211/islphoto/551/genIslnoResize.RLS20034551_0.jpg
